timestamp_utc,lat,lng,down
2025-08-01T16:09:57.783543+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:10:00.943931+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:10:04.144931+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:10:07.210111+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:10:10.309303+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:10:13.392770+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:10:16.563992+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:10:19.739253+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:10:22.834388+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:10:26.032531+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:10:29.197580+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:10:32.344672+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:10:35.622236+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:10:38.614653+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:10:41.728585+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:10:44.933249+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:10:47.993193+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:10:51.172709+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:10:54.348523+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:10:57.430124+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:11:00.594387+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:11:03.808523+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:11:06.925526+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:11:09.924911+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:11:13.057718+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:11:16.238308+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:11:19.437559+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:11:22.598377+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:11:26.039888+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:11:28.916221+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:11:32.191383+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:11:35.307961+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:11:38.498194+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:11:41.559206+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:11:46.140562+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:11:51.197136+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:11:56.423687+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:12:01.357737+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:12:07.425575+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:12:17.273514+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:12:22.387811+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:12:28.271287+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:12:38.116927+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:12:43.266326+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:12:49.115302+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:12:54.152905+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:12:59.310109+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:13:04.376702+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:13:10.207564+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:13:20.367389+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:13:25.234656+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:13:31.101816+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:13:36.074938+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:13:41.108825+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:13:46.173058+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:13:52.053038+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:14:02.277320+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:14:07.083130+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:14:12.943881+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:14:22.877604+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:14:27.951290+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:14:33.804731+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:14:38.851567+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:14:43.892132+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:14:48.928182+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:14:54.821850+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:15:00.125011+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:15:04.947673+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:15:10.042364+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:15:15.912903+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:15:25.862579+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:15:31.037556+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:15:36.893015+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:15:46.817536+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:15:51.848163+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:15:57.698022+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:16:02.757960+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:16:07.867542+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:16:12.933759+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:16:18.804270+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:16:28.807652+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:16:33.938734+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:16:39.785798+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:16:49.688386+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:16:54.792526+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:17:05.617646+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:17:10.652976+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:17:15.684136+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:17:21.538232+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:17:26.631248+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:17:31.640460+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:17:36.760372+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:17:42.583451+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:17:52.584874+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:17:57.671925+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:18:03.541523+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:18:08.585832+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:18:13.702810+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:18:18.716842+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:18:24.626963+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:18:34.517433+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:18:39.603432+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:18:45.476759+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:18:50.527108+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:18:55.616870+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:19:00.657695+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:19:06.501338+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:19:16.496609+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:19:21.596739+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:19:27.460703+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:19:37.368175+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:19:42.452615+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:19:48.348011+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:19:53.425002+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:19:58.481684+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:20:03.541913+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:20:09.416528+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:20:19.436158+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:20:24.471478+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:20:30.435771+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:20:40.299024+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:20:45.400288+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:20:51.277225+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:20:56.304971+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:21:01.360942+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:21:06.427990+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:21:12.266200+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:21:22.212484+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:21:27.288361+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:21:33.132375+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:21:38.281028+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:21:43.376569+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:21:48.494230+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:21:54.321651+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:22:04.302590+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:22:09.301127+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:22:15.221015+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:22:25.204100+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:22:30.269421+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:22:36.129548+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:22:46.166217+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:22:51.495075+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:22:57.122821+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:23:07.052110+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:23:12.099542+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:23:18.000471+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:23:23.052304+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:23:28.205571+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:23:33.485137+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:23:39.140810+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:23:48.975655+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:23:54.252826+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:23:59.971462+00:00,0.0,-4.2980537007371085e-09,0.0
2025-08-01T16:24:09.975493+00:00,59.428318333314884,10.465318328122653,0.0
2025-08-01T16:24:15.065818+00:00,59.428318333314884,10.465318328122653,0.0
2025-08-01T16:24:20.911045+00:00,59.428318333314884,10.465318328122653,0.0
2025-08-01T16:24:30.849333+00:00,59.428318333314884,10.465318328122653,0.0
2025-08-01T16:24:35.965390+00:00,59.428318333314884,10.465318328122653,0.0
2025-08-01T16:24:41.834831+00:00,59.428318333314884,10.465318328122653,0.0
2025-08-01T16:24:51.829185+00:00,59.428318333314884,10.465318328122653,0.0
2025-08-01T16:24:56.901935+00:00,59.428318333314884,10.465318328122653,0.0
2025-08-01T16:25:02.735554+00:00,59.428318333314884,10.465318328122653,0.0
2025-08-01T16:25:07.781816+00:00,59.428318333314884,10.465318328122653,0.0
2025-08-01T16:25:12.821282+00:00,59.428318333314884,10.465318328122653,0.0
2025-08-01T16:25:17.985094+00:00,59.428318333314884,10.465318328122653,0.0
2025-08-01T16:25:23.863679+00:00,59.428318333314884,10.465318328122653,0.0
2025-08-01T16:25:33.784644+00:00,59.428318333314884,10.465318328122653,0.0
2025-08-01T16:25:38.819838+00:00,59.428318333314884,10.465318328122653,0.0
2025-08-01T16:25:44.720647+00:00,59.428318333314884,10.465318328122653,0.0
2025-08-01T16:25:54.705800+00:00,59.428318333314884,10.465318328122653,0.0
2025-08-01T16:25:59.794876+00:00,59.428318333314884,10.465318328122653,0.0
2025-08-01T16:26:05.634744+00:00,59.428318333314884,10.465318328122653,0.0
2025-08-01T16:26:15.629912+00:00,59.428315396415265,10.465318324563926,0.0
2025-08-01T16:26:20.739974+00:00,59.428318333314884,10.465318328122653,0.0
2025-08-01T16:26:26.622310+00:00,59.428318333314884,10.465318328122653,0.0
2025-08-01T16:26:36.547208+00:00,59.428318333314884,10.465318328122653,0.0
2025-08-01T16:26:41.615832+00:00,59.42831833600712,10.465321289727658,0.0
2025-08-01T16:26:47.534671+00:00,59.428316662781214,10.465318326421716,0.0
2025-08-01T16:26:57.534327+00:00,59.42831833248612,10.465320002738133,0.0
2025-08-01T16:27:02.581746+00:00,59.428318333314884,10.465318328122653,0.0
2025-08-01T16:27:08.473734+00:00,59.428318333314884,10.465318328122653,0.0
2025-08-01T16:28:16.576074+00:00,59.428318333314884,10.465318328122653,0.0
2025-08-01T16:28:40.492865+00:00,59.428318333314884,10.465318328122653,0.0
2025-08-01T16:28:49.026129+00:00,59.428318333314884,10.465318328122653,0.0
2025-08-01T16:28:52.255112+00:00,59.42831667092955,10.46532000142517,0.0
2025-08-01T16:28:55.434547+00:00,59.428316662781214,10.465318326421716,0.0
2025-08-01T16:28:58.615516+00:00,59.42831666341221,10.465316669425675,0.0
2025-08-01T16:29:07.097212+00:00,59.428318333314884,10.465318328122653,0.0
2025-08-01T16:29:10.277857+00:00,59.428318333314884,10.465318328122653,0.0
2025-08-01T16:29:13.435611+00:00,59.428318333314884,10.465318328122653,0.0
2025-08-01T16:29:15.455220+00:00,59.428312994671366,10.465327457765769,0.141
2025-08-01T16:29:17.455144+00:00,59.42831796153033,10.465313041306855,0.652
2025-08-01T16:29:19.473668+00:00,59.428318098639544,10.465313628954663,0.613
2025-08-01T16:29:21.470698+00:00,59.42831825251669,10.465314323094756,0.606
2025-08-01T16:29:23.475306+00:00,59.42832130848701,10.465310118729732,0.33
2025-08-01T16:29:25.498742+00:00,59.42831927831348,10.465308550227054,0.28
2025-08-01T16:29:27.499233+00:00,59.428319199929796,10.465306731164148,0.253
2025-08-01T16:29:29.514835+00:00,59.428322391474154,10.465309654334625,0.241
2025-08-01T16:29:31.514259+00:00,59.42832117905086,10.465310448064884,0.198
2025-08-01T16:29:33.520375+00:00,59.42832134170742,10.465311160212442,0.172
2025-08-01T16:29:35.535744+00:00,59.42832138580211,10.465311232630166,0.185
2025-08-01T16:29:37.569568+00:00,59.42832152105195,10.465311185592888,0.31
2025-08-01T16:29:39.561025+00:00,59.428321164142325,10.46531097625773,0.378
2025-08-01T16:29:41.573300+00:00,59.4283211787354,10.465311276563014,0.39
2025-08-01T16:29:43.574430+00:00,59.42832078789448,10.465310889482012,0.473
2025-08-01T16:29:45.578693+00:00,59.42832227611793,10.465311130092605,0.484
2025-08-01T16:29:47.602510+00:00,59.42832208218033,10.465310804406867,0.491
2025-08-01T16:29:49.602176+00:00,59.428322008819485,10.465309338119138,0.49
2025-08-01T16:29:51.594412+00:00,59.4283219524665,10.465310358101965,0.533
2025-08-01T16:29:53.593646+00:00,59.42832182382123,10.465310616959668,0.524
2025-08-01T16:29:55.610152+00:00,59.428321896033545,10.465310584825371,0.519
2025-08-01T16:29:57.623865+00:00,59.42832185450913,10.465310283355919,0.541
2025-08-01T16:29:59.636955+00:00,59.42832206019183,10.46531036275861,0.533
2025-08-01T16:30:01.642556+00:00,59.42832216020632,10.465311054570446,0.544
2025-08-01T16:30:03.645833+00:00,59.42832226172255,10.465310812167946,0.525
2025-08-01T16:30:05.654303+00:00,59.428322120263616,10.46531061214608,0.528
2025-08-01T16:30:07.660334+00:00,59.42832206145808,10.465311050301853,0.545
2025-08-01T16:30:09.692682+00:00,59.428322028793026,10.465311560099241,0.54
2025-08-01T16:30:11.688154+00:00,59.42832204496783,10.465311719449621,0.534
2025-08-01T16:30:13.694177+00:00,59.428321915884936,10.46530961614842,0.526
2025-08-01T16:30:15.719241+00:00,59.428321951082495,10.46531048143751,0.511
2025-08-01T16:30:17.725781+00:00,59.42832202329481,10.465310449303214,0.524
2025-08-01T16:30:19.749111+00:00,59.42832023269753,10.46531074208713,0.522
2025-08-01T16:30:21.759486+00:00,59.42832014075156,10.46531093201958,0.518
2025-08-01T16:30:23.754895+00:00,59.42832181088983,10.465310968958887,0.523
2025-08-01T16:30:25.783661+00:00,59.428321629765854,10.465311102152716,0.531
2025-08-01T16:30:27.776115+00:00,59.428321736700326,10.465311177286818,0.515
2025-08-01T16:30:29.793179+00:00,59.42832180112183,10.465311039048286,0.521
2025-08-01T16:30:31.809510+00:00,59.42832184877541,10.465310794317466,0.529
2025-08-01T16:30:33.813697+00:00,59.42832176560883,10.465311002257344,0.528
2025-08-01T16:30:35.803862+00:00,59.428320142135554,10.465310808684043,0.52
2025-08-01T16:30:37.821574+00:00,59.42832178514475,10.46531086207854,0.532
2025-08-01T16:30:39.833713+00:00,59.42832168422168,10.46531105162295,0.526
2025-08-01T16:30:41.818876+00:00,59.42832162877728,10.465311190249535,0.525
2025-08-01T16:30:43.839857+00:00,59.428321601252804,10.465311241943462,0.53
2025-08-01T16:30:45.848259+00:00,59.4283215998688,10.465311365279009,0.531
2025-08-01T16:30:47.880641+00:00,59.428321615808066,10.465313146386942,0.524
2025-08-01T16:30:49.901932+00:00,59.42832184383255,10.465311234801558,0.563
2025-08-01T16:30:51.889914+00:00,59.428322275722486,10.465311165331332,0.569
2025-08-01T16:30:53.899342+00:00,59.42832102948562,10.465310970436919,0.544
2025-08-01T16:30:55.899170+00:00,59.42832152730319,10.465313830049626,0.538
2025-08-01T16:30:57.915222+00:00,59.42831778961904,10.465311553131341,0.675
2025-08-01T16:30:59.905221+00:00,59.42831741060319,10.465311713026686,0.671
2025-08-01T16:31:01.914398+00:00,59.42831828940937,10.46531023501476,0.744
2025-08-01T16:31:04.003087+00:00,59.42832105977813,10.465310672071908,0.685
2025-08-01T16:31:05.939502+00:00,59.42832148202218,10.465313863348081,0.732
2025-08-01T16:31:07.949093+00:00,59.42832149123911,10.465316243514367,0.754
2025-08-01T16:31:09.943587+00:00,59.428322475360254,10.465316585729644,0.711
